cap_imbalance,ind_imbalance,voltage_rise,current_rise,voltage_step,current_step,cap_transfer,ind_transfer,return_resistance,return_inductance,shared_conversion,ground_voltage,ground_conversion,termination,bandwidth,angle_sensitivity,envelope_frequency,Sample
-2.29216814303896,-10.1101949276558,112.310074723083,507.838691002442,38.4606603852076,2.42807321122928,0.864759669971655,0.965042578097409,48.2507159144753,5.68378045849384,0.243851605847808,-0.372105490444597,0.137844445563562,108.557254425049,282927.339956882,1.26262114660868,46.2381085241982,1
3.68254060258258,13.0387313063738,35.1093688128301,67.8836053041344,21.2465341735097,0.532789210595175,0.279520894918136,0.566409781828679,20.7732306413865,23.5447369836844,0.461797240954155,0.359325531548462,0.459822899914106,153.529529687648,48.0716370330618,34.521925349922,18.2654703316669,2
-4.8272174524774,12.8786900507965,104.24451965508,453.564591234554,14.5511605536873,2.09324530556732,0.8996511808757,0.863712298693327,5.84529579823424,43.1295570095554,0.401985180748498,-0.294837563536764,0.493826378551135,135.529293178664,34966.5733246135,39.2171977446594,5.20219965318505,3
-4.53763989188682,-10.7534374084823,380.142269695839,711.85049752106,11.803569860469,2.83535003103652,0.577156754669635,0.666576453339786,30.8665449234034,2.55030992116939,0.314319058042063,-0.0969213323824275,0.267510968305803,200.744293039371,2182649.99486563,4.70445771450521,36.5495153846699,4
-3.74436943111299,-0.40026703541089,42.0114574209567,58.5999322846724,9.99155592834668,3.01612744782679,0.443987326959824,0.661737359784913,28.3644174136365,71.2904800227122,0.437056705075027,0.0772876365698179,0.00998750804665875,159.976515520182,10345.2991023026,14.8138300821768,238.453855931568,5
4.31237870620512,-4.17674953258895,37.6895232169539,714.49928710293,38.7679124628887,2.50663104739937,0.00295187284479361,0.105033235644642,64.5246547661653,4.25232838954104,0.0779844466083111,0.205269898066087,0.161657115719813,194.808486609639,171454.296091025,6.16256802538877,8.05371788557585,6
3.43184711754116,-10.3496899212231,60.7817504973294,77.3347679621537,32.5889490718028,0.828395337193283,0.592041737889321,0.133202129682681,98.9411081216019,92.4055546503863,0.467939990504704,0.14323489059241,0.360542379139708,71.963336742808,727087.479004411,9.45079141898197,5.06358693707536,7
1.7162770137243,12.4621013903743,386.641755232142,133.357457147541,6.18834697078265,3.22542396178731,0.0133638287484593,0.690700649270884,41.5292294849172,17.4426814950151,0.186226431824424,0.181543264600787,0.437711670308908,108.584959676498,250574.622355097,3.36557741469526,120.434561951735,8
2.23610333086885,9.32386126160803,136.380322903766,159.408504158746,18.698622121415,2.34130516040825,0.0148897296486707,0.860581691052217,43.3933767008441,54.3934453408485,0.38528386396534,0.0584979815332425,0.482643681798351,162.893392543187,418.464298227966,23.699237443622,59.9888987522685,9
-2.71371577627907,6.41700156407425,25.0030117186561,342.793642560982,6.92705760756814,2.81537168992442,0.354225885791191,0.782994146414925,6.88796523682315,2.85795571634197,0.387089995776153,-0.224836490760713,0.174836425776308,113.808930236894,2866833.1459197,3.84008416363991,20.9111992799087,10
1.53796608235028,6.11414700822708,112.883244329007,514.027537442239,36.5996841968276,3.35468864318122,0.631411672811911,0.280531799374753,14.6687566424064,3.05257604366009,0.204010998534876,0.292011557126723,0.427257411488376,87.0015407654263,5574.04512150053,2.79342790745824,7.02122770917467,11
0.3933854104573,-2.50653959076822,247.492628151507,72.2236346934667,7.6350139617426,2.21838803763239,0.610287736852343,0.317755861054857,11.4846115274133,76.5549328285315,0.154092199050568,-0.0752789436434202,0.129536494483165,100.083978771404,13122.7220210274,8.29178417452009,374.705073169738,12
1.58566384493931,-1.33422232785713,34.3084763491386,151.441083409928,26.5620136012729,2.75080405358957,0.620984639212769,0.883332980458724,5.4071652264581,15.6836572837702,0.431003125744502,-0.107183397852931,0.475009093524582,80.3051567763594,191.149718626771,2.2335965892697,34.6765948217626,13
1.55191975469538,1.9622831151528,62.1030976020314,701.546205636827,10.0807060120957,3.0088665000971,0.679795777277886,0.498572472022487,27.5157712902163,9.50759188287213,0.184022482794623,-0.0404756255886808,0.111443916810064,235.673470760073,363.297240642867,30.8314732978708,66.9763025396651,14
